,level_0,energy_consumption_per_annum
971637,425298,212.12561862212576
34367,713448,318.1189814650505
698396,357057,176.54776048007685
915042,664879,246.43363106260236
387582,718551,131.1386082460354
71299,635949,280.4011526728301
842293,691706,175.6724601982546
277209,898237,232.6429134026453
672764,610634,309.0572978908421
625648,1191322,237.4419700509891
760286,282591,173.35642877420895
704794,1048644,396.84806851033534
299221,749485,312.57362021169746
923156,1036255,219.81082613045487
833415,1252274,172.68007271290702
610324,666683,329.00166204585054
152011,1061393,220.70674222833608
175316,747108,296.71338869787013
242534,378369,177.3738337210125
744400,84652,227.0639308099311
416073,1418749,331.386009353718
572144,1197250,127.11439236506462
186857,188817,225.4462981564362
417979,1061659,315.69794608585624
398418,1264475,313.2265220914845
1622,536514,234.05203728874093
289321,242900,205.5246608200049
364063,663208,88.82371336971113
342215,1506571,337.1040348432006
574349,338004,206.7958901620715
842651,1282018,220.82842381955223
941362,682304,145.30856342622178
697418,825451,463.051640476505
192311,1024105,145.28282031805895
955829,1956,195.28297384818933
607712,1211207,143.07479076875256
710155,1129484,212.6176209054812
336816,1063161,219.2813194250049
921910,1201987,183.53399137597415
398957,1403285,301.61479084211373
431808,1266613,140.19012622626616
32851,576335,153.65362818303242
801798,1187477,369.2976920942471
362298,1452703,166.15341589774596
931160,1025278,141.4466825565805
61820,181643,156.11250977023778
32632,396348,131.62934782380574
703270,1429277,86.17813955059964
335634,680955,166.53036427067912
433548,1344630,143.37112729721375
781834,90092,329.2275676877139
810255,1261422,268.69796813409164
803632,1354705,196.4756983683241
466444,811757,183.45263100449503
703623,498447,350.65083997963745
75155,1387445,203.13488704665545
500272,181852,331.4723139560465
653063,878871,131.55963604744193
576702,1107174,228.0249216899567
719734,973244,134.9651563774131
863844,38042,254.9730662769957
493656,467629,374.22824972345313
526322,1143022,215.09557593203547
607523,1322113,160.28052118097352
385620,1503359,238.1578392193828
889230,1035762,107.60162874231644
850276,566587,836.1902815195235
533311,95989,449.1753290855804
554142,1156296,161.5541753586105
297500,299317,245.9736603338288
362596,391480,207.91050783881224
884394,803340,523.9544344924869
245902,994110,216.74372198077003
899874,340846,367.9922902506752
721043,1058495,192.33854494215964
708801,245626,117.70757718789837
241672,996614,431.417005297561
346741,659157,115.05962408164832
621871,677940,201.15360570120265
527812,711748,322.87381370507137
117650,446057,250.34252906604348
84179,1291852,376.42478326322976
399833,1063772,382.9486062407656
526233,528978,323.4787623004139
436073,712147,260.59790762460307
548330,681389,234.4590998335036
607596,769244,137.82439096461206
65462,1199092,414.5559193275357
220685,529391,109.10420593418633
471361,831139,179.8986779300245
705798,448307,171.61612073707286
364619,29413,243.1237261259423
609159,576062,91.495242683052
963142,1150615,175.78332488787407
557659,411971,320.5028873280041
183248,1178107,260.3139702229598
500575,1275962,163.69419748630622
514034,3936,188.1610255479873
279174,390646,180.3033569788647
465391,1024610,233.0724550896045
528675,1350532,87.11988921239043
658252,659098,235.48459846299716
983484,407826,178.21774825377906
896541,698732,225.3663703898552
213416,418170,227.32274564349004
399509,580591,301.23823766403586
993544,1139674,183.02393203654103
353439,1360104,289.54315958080645
120107,1397325,279.2510166081188
96198,1309346,222.9265920483312
743169,1329893,114.18215765992892
931680,1394627,316.4066431435009
951202,455217,215.38946642272091
434591,370712,195.7787906930545
854759,388211,231.8746926876773
671394,489224,245.39444397028825
862062,1061585,189.2034803338294
448087,423193,238.03087071878247
556921,1186032,203.34880949103905
980784,982293,92.65275535047128
545963,299549,193.9401695227529
803489,1063365,300.8738507403291
265701,56089,180.7589983342564
807390,364588,321.29010502631564
571066,1324868,452.8279916766834
264298,451019,303.360341064094
655818,677419,244.67807195691327
7200,1153090,176.35076759829218
588571,659663,223.80432170231916
996398,1088234,303.46349172859937
341094,633145,220.4979266078813
639624,858757,237.5378202563239
715587,452104,179.71910561843168
872691,185391,405.1462574498632
461899,348628,151.64211541710432
908902,261825,363.57991322711496
76009,682072,321.1504044868924
782266,1440648,406.0326115887861
533157,1075645,102.5589609354345
363515,288939,497.74250064388514
311436,89639,178.08337472104955
205256,170753,152.8564947765265
148439,1257018,237.11767555951377
157580,801923,299.7671651028113
513710,846601,119.47064761986849
661506,289831,253.3471457295111
101064,1153812,190.12792186968915
844782,868643,372.5924658232659
369626,1173494,310.3493593105791
344556,525754,316.4264130111044
972259,949110,230.48580082690813
11411,521655,332.0970167896008
580820,630262,244.6670143434755
677772,415905,103.7918932401297
58539,98776,257.66704020569193
264151,1066018,195.38597218581637
561861,999574,236.5808067915196
292276,376847,97.03635921879646
183719,704163,250.5102434409522
911538,118366,211.2111747243732
358586,854516,299.73834707114844
848145,1023536,151.02838451378508
672419,304173,296.40689710901233
688600,622031,108.86142982755334
990494,576679,133.272437819971
748278,671896,323.5582247888001
270932,1161707,118.20793919585223
485536,877116,223.07156537085575
407780,275912,207.97480808324184
630630,1332566,411.8318563274265
176597,498250,349.5139315117552
669136,460988,225.9320970588145
513769,1195907,201.48766850869723
756164,1088469,212.94069270352037
342878,691566,405.2984016183903
83567,28563,108.73069567078328
387885,945430,233.6203632537245
175650,554969,214.41245802142652
883999,366254,261.03158571874803
952607,1404886,296.60151899205067
967359,1386110,359.1532193187309
6078,581723,71.45491919972233
69006,213244,212.30672520417173
265411,322103,222.5154104984913
582780,423883,98.50269112507368
975473,94273,356.23457576535174
704134,796919,113.68464905190568
605006,1287647,196.55738360652143
892574,771673,278.21412105335503
574654,1308569,199.70104126669904
225234,426320,372.0312250224496
997325,625799,290.1954994689578
899339,1354368,151.38222997811147
843205,954455,89.25057974625864
741284,1026127,482.8847748284609
310447,1009830,256.8104424961016
1007131,404181,244.4367100099803
776095,120781,473.7900009090458
119981,284764,326.2636424720383
619232,942696,224.4754116797783
783886,838608,559.2270796618782
421011,1130752,171.9776899683637
220378,875388,183.75746046744496
95918,517846,207.92549589187053
439234,1076957,103.42140816301122
331267,1486653,210.90698057990545
837339,1358485,253.864990851702
269619,1109967,274.99245130064844
931054,241325,157.60346633191833
686460,127069,528.8097050471538
446190,771656,265.4413401664533
140898,39838,165.36806650803663
941056,1106309,224.5384888369634
552390,788735,419.4569356576719
229707,914681,202.73144236717317
807589,299660,175.2938672168966
795125,181650,191.35007847031648
364753,1201282,81.65612030802546
680308,917143,105.66140471332042
296955,1167430,110.81103406885472
573370,804170,252.19375446860576
31750,551915,284.1015697330619
844703,55457,137.54052396769924
795690,880326,174.51790165260377
902416,1372266,75.85747769751177
551124,36551,458.2168149832279
969302,1321776,260.43405489202894
943356,1505949,212.7384111002465
715884,548745,319.32656016559025
513705,881991,290.8900205874984
132366,1408196,285.82597898091745
721542,1378097,326.2448264937924
725627,1385027,184.948523686819
123251,1403696,325.25361191560984
636096,492402,560.8679563803837
123780,273163,108.34857337293025
71046,1259860,163.65464014176143
777882,1386620,216.859489419867
303539,374104,323.1880539303169
803445,1486681,140.6120795972464
585618,575744,211.02216308672428
736327,852049,221.76990820630309
10197,897216,283.00584234346024
935848,178070,219.1166874331168
126432,877398,175.9700973820755
848687,1292303,200.10934021745783
898754,190207,325.1469073412384
445671,1442551,89.93593060647487
989222,523566,329.0195037744336
787348,708011,378.2598536600882
627535,68073,209.90887861076808
881404,21798,144.06676650908844
262843,1251959,159.5815967869032
516224,558773,230.02296645143537
108158,897662,110.72625362241178
852012,1254643,290.29972326763806
250846,871083,86.74035404917913
686724,114038,158.56019064851552
209942,908764,107.08854498865448
828345,607699,151.12284778705563
379255,222385,321.9980138627235
195887,1014690,299.2235760716857
484715,1293335,175.70680699413316
635775,753823,435.6809722627886
673374,1356045,268.01561395366286
385735,1259074,293.40497094097464
249189,172445,353.84899777323267
265537,1235071,260.1695248425539
891040,85227,180.10417642567654
680699,1146513,201.44866852581163
182328,32808,260.5492487595858
680698,1207995,224.8178758223301
139646,692177,314.2970743453698
714501,1444659,144.03059405951842
713023,1093375,148.69540032027163
249947,939175,142.184391829871
882959,776816,159.8157190288532
536531,291904,204.75595636469683
192961,567876,325.6112914493341
847999,586700,162.0503618020001
561655,1003459,487.7127308522279
996272,117979,263.52032017124435
432694,506665,402.2632104492392
262352,1500269,296.1913880999824
279962,145497,315.5229935826171
512719,1394770,432.0937025272068
454400,1226282,154.20506354897483
653624,44063,559.2929382390574
164208,1274740,267.7373453442559
222421,403604,177.0557206303693
900311,212670,113.83213832219766
616674,636596,124.57328866980151
519973,928439,312.8516183110392
404791,1504288,138.1259262641736
507923,563477,398.2280241479181
895692,1390266,158.66318290214917
109516,369900,110.53090697849262
72095,1206318,146.14555017045473
593092,147055,145.05324272772052
960617,552661,201.5011571074944
541865,165272,206.8429438878561
922126,465792,337.9913665007099
394450,531666,204.7672583072641
531374,468308,217.1187713842752
800626,138415,110.28018953954084
887774,387113,244.9137716550377
850231,214177,428.68689954938736
237177,1303197,175.43332145931993
261600,1506067,140.84256020902257
882222,794967,373.33288331782273
626210,992333,166.74631261429448
114968,955068,387.3455277723441
11440,570234,312.5909741030841
767656,798909,198.92478468054085
48431,1450547,280.9343951730751
861693,1278405,303.0157336908427
599979,419521,443.9856470874782
516024,487209,303.7206792511407
633342,1404769,184.97787820823328
405509,44016,204.9320030357616
342788,1498981,239.25876879078064
826927,1339243,305.8776485534284
711760,1479552,204.38670333078184
340035,306951,153.23544414934844
696888,178455,379.671478402002
534396,1209241,197.42111416318272
747397,630975,247.6438276909116
930769,42274,176.02165656635813
101905,945315,451.09452577523535
778250,1323822,167.00975958628703
727409,413405,308.6114151287695
818457,333314,338.730413057461
945336,1171031,137.89828588250617
678546,615332,145.94829579871947
688053,1440944,177.3958050991833
135835,246230,287.51139647070755
861842,1228870,142.51711007533098
446907,1264645,242.93555203989203
211130,557530,201.87937871267832
410157,1497592,246.14246147282907
85500,144574,183.0000304797165
306152,904774,237.23649796250797
384823,877884,146.3407910061487
56809,306143,170.79978685396577
910159,1037266,219.85159793334705
756691,154513,252.28201588194815
656860,798867,171.20390079250524
816820,334862,132.86865444440946
509712,846155,183.8730783827494
896266,731390,232.78534459467
898199,1498583,197.80047289715333
435170,467246,43.2466905662281
167202,393013,334.8035745949157
916892,1426289,362.1136304147508
236878,548078,225.79977860034344
284486,776348,108.70505040876569
735956,1454882,244.9561754609359
642166,791065,338.3304203904529
236402,1355507,289.8626541894446
638056,110171,289.2056954563001
717606,1067417,107.83382517087978
893431,1383054,224.983046774818
912621,827964,217.38912939189285
856441,882470,164.41959957331477
792027,599589,221.4735077293656
638893,1093573,141.22507369017808
991640,1108207,172.78666053105164
681253,1040106,104.84709941522048
925240,1470127,353.43988012452496
563635,104962,513.7997374089712
418092,1059969,248.2043642285173
899077,1201792,365.2552634952313
276448,1324978,81.98507729895059
406444,1059230,258.1336553093877
555211,536548,149.90929530998244
200117,162288,210.5971956091795
217694,144131,138.3630227321149
896093,1288175,233.533554435694
726469,574536,185.3832305762738
302352,3457,280.6832954538104
773360,961835,309.90461374299394
225573,1361786,131.26217935732876
651479,690883,242.15391405984127
1005695,275532,151.6406721485626
82103,918532,410.1942820723193
811749,1416479,221.9429224306092
48861,10669,359.80065359643174
789874,998404,505.1539852643917
134868,1467281,287.0503833718929
896035,1215116,147.6281476560501
996735,1268614,242.2714655907114
997168,814175,203.39641394374257
630414,337079,304.0937696707649
402425,72903,364.2026907609851
166418,806356,162.81078581177718
651249,760589,109.26596348643552
730326,941510,202.53655621374023
850836,2284,98.20308111142552
536551,947948,295.7103845935917
993517,481633,286.9125786182671
874723,1086639,483.7178780464522
916356,614375,174.04538496769945
699867,820008,427.8652751240333
